year	num_tides	season	high_water_height	size	jittered_height	jittered_tides
2050	45	autumn	1.9	15	1.8941699867116908	44.994864168944076
2050	43	spring	1.9	15	1.8990422271516536	43.00489199815233
2050	22	summer	1.9	15	1.9045174286804167	22.016033417513245
2050	21	winter	1.9	80	1.9128903933199055	20.999443479987278
2050	37	winter	1.7	80	1.705130242567948	36.992132085457165
2050	24	spring	1.7	15	1.6954483770438389	24.017357151485992
2050	23	spring	2	15	1.989356537859393	23.01859131208591
2050	24	autumn	2	15	2.0101223109118047	24.012849747380706
2050	9	autumn	1.5	15	1.4831660689194508	9.001170466978014
2050	15	summer	1.5	15	1.5152740027360891	14.985613884916072
2050	9	winter	1.5	80	1.4817568926790399	8.990101907555438
2050	2	winter	1.4	80	1.4198687180514336	2.007563235208641
2050	5	summer	1.4	15	1.4035969994855797	4.992090692748381
2051	22	winter	1.6	80	1.6096810691155654	21.999026144935932
2051	11	spring	2.1	15	2.1097051219442755	10.99937699782536
2051	19	summer	2.1	15	2.0959428140046126	19.008032824034785
2051	17	winter	2.1	80	2.085386505171579	16.990311725434733
2051	40	winter	1.8	80	1.811171002372229	40.01627968315102
2051	41	summer	1.8	15	1.7859008085728985	40.99024812567272
2051	37	spring	1.8	15	1.8016179279027749	36.993150088910234
2051	34	autumn	1.8	15	1.7998336323859607	33.983055651552995
2051	37	autumn	1.9	15	1.9111323143194725	36.98150582952148
2051	42	spring	1.9	15	1.9129485944436824	42.00129938153664
2051	23	summer	1.9	15	1.9030773392261278	23.010522963088565
2051	20	winter	1.9	80	1.897416953365777	19.997151190328868
2051	12	autumn	1.6	15	1.6091438633442803	12.007409068069748
2051	15	spring	1.6	15	1.59167395938878	14.995959492645564
2051	15	autumn	1.4	15	1.4163727291281414	14.985082392229053
2051	23	summer	1.6	15	1.6064380260363738	22.9805434347408
2051	11	spring	1.4	15	1.3931082439937952	10.985174140673582
2051	24	spring	2	15	1.9855774714782135	23.98525099286547
2051	1	autumn	1.2	15	1.2121934926829057	1.0052968517524332
2051	10	autumn	1.5	15	1.5003284149794416	9.989788664508426
2051	11	spring	1.5	15	1.4914319827903357	11.00555630673856
2051	15	summer	1.5	15	1.4974425046965905	14.98152061459311
2051	7	winter	1.4	80	1.4096493369755352	7.012510797248181
2051	8	summer	1.4	15	1.3901174204736442	8.008361369999333
2051	12	autumn	2.1	15	2.1126180226069082	11.989152414521461
2051	16	winter	1.5	80	1.5184315932820704	15.993714450849804
2051	25	autumn	2	15	1.991689646364214	25.01181624635836
2051	1	winter	1.2	80	1.208917220120357	0.9814288660434671
2051	29	autumn	1.7	15	1.69563242431472	28.982772831681395
2051	24	spring	1.7	15	1.7001209068300844	24.014329168105753
2051	2	autumn	1.3	15	1.302335647549727	1.9813389514197748
2051	31	winter	1.7	80	1.7087695612471994	31.016960467752853
2051	4	spring	1.3	15	1.3045076593103515	4.012006071627434
2051	1	summer	1.3	15	1.293829317279458	1.0047994928931772
2051	22	summer	2	15	2.000781629944613	22.005650035664964
2051	21	winter	2	80	1.9860927710409195	21.01657811054429
2051	26	summer	1.7	15	1.706508070923739	26.00342157581554
2052	30	winter	1.7	80	1.6941437851448464	29.993010515174902
2052	33	spring	1.8	15	1.8048905836243951	33.01613078962091
2052	26	autumn	1.8	15	1.8109420619757683	25.980663321245366
2052	5	summer	1.4	15	1.404974232816617	4.991399662390015
2052	11	autumn	1.4	15	1.415306317286196	10.989990233638576
2052	5	winter	1.4	80	1.4051955496710862	4.987761849828351
2052	47	summer	1.8	15	1.8007569754678556	47.01676372589937
2052	20	spring	1.7	15	1.7020985612347503	19.980422991655963
2052	22	autumn	1.7	15	1.7100172515614322	21.981496860100055
2052	1	summer	2.2	15	2.1807287050684954	1.0117126705319104
2052	30	summer	1.7	15	1.6991899401858186	29.985713793733055
2052	9	spring	1.4	15	1.3890334805230935	8.990225396361286
2052	48	winter	1.8	80	1.7930041310071076	47.99323150078858
2052	13	autumn	2.1	15	2.1043326654830623	12.984897137627643
2052	9	summer	1.5	15	1.4849270469988571	8.984776015191688
2052	14	winter	1.5	80	1.5028467353657222	13.982047595916114
2052	16	winter	1.6	80	1.5837552045734073	15.983535420291691
2052	21	summer	1.6	15	1.60628762835695	21.010872282570812
2052	12	spring	1.6	15	1.6189749747900153	12.006256663839528
2052	4	autumn	1.3	15	1.2876234464777918	4.003023005657316
2052	3	spring	1.3	15	1.3141171409236811	3.0131012084777433
2052	11	spring	1.5	15	1.498471444056336	11.012854213398716
2052	2	winter	1.3	80	1.310390093804281	2.0125489335749536
2052	26	summer	1.9	15	1.882531301063436	25.99628279284246
2052	41	spring	1.9	15	1.8805441429070762	40.99842538088303
2052	41	autumn	1.9	15	1.9050565217400595	41.00079362290107
2052	4	autumn	1.2	15	1.215465256133358	3.9893690143171288
2052	2	spring	1.2	15	1.1950391450663698	2.0188832723034205
2052	1	winter	1.2	80	1.2007161807703715	1.0187561447787379
2052	18	winter	1.9	80	1.8832838099847538	18.00810602053413
